"Customer.ID","Recency","Frequency","Monetary","R_Score","F_Score","M_Score","RFM_Score","Segment"
16017,53.29375,4,1333.7,2,4,4,"244","At Risk"
16018,32.1840277777778,2,289.23,3,3,2,"332","Loyal Customers"
16019,17.2826388888889,18,13542.92,3,5,5,"355","Loyal Customers"
16021,31.2173611111111,2,487.03,3,3,2,"332","Loyal Customers"
16024,47.3465277777778,2,232.96,2,3,1,"231","At Risk"
16027,93.3034722222222,9,1113.74,1,5,4,"154","At Risk"
16028,231.344444444444,1,82.2,0,2,1,"021","Others"
16029,8.09791666666667,47,41184.3,4,5,5,"455","Champions"
16032,92.0840277777778,6,1965.72,1,5,4,"154","At Risk"
16033,5.39236111111111,8,1985.63,4,5,4,"454","Champions"
16034,30.3534722222222,3,473.62,3,3,2,"332","Loyal Customers"
16035,196.202777777778,1,217.73,0,2,1,"021","Others"
16036,60.2034722222222,2,1797.92,2,3,4,"234","At Risk"
16037,180.353472222222,2,654.32,0,3,3,"033","At Risk"
16039,59.3868055555556,2,456.4,2,3,2,"232","At Risk"
16040,66.3694444444444,4,1103.35,2,4,4,"244","At Risk"
16042,15.0729166666667,3,1067.85,4,3,4,"434","Loyal Customers"
16043,15.18125,4,1082.6,4,4,4,"444","Champions"
16044,71.0756944444445,1,340.84,2,2,2,"222","Others"
16045,52.4013888888889,4,2094.23,2,4,4,"244","At Risk"
16046,198.279861111111,1,235.78,0,2,1,"021","Others"
16047,318.14375,1,107.14,0,2,1,"021","Others"
16048,9.18958333333333,4,818.79,4,4,3,"443","Loyal Customers"
16049,11.2256944444444,3,777.34,4,3,3,"433","Loyal Customers"
16050,19.2145833333333,2,162.8,3,3,1,"331","Loyal Customers"
16051,317.432638888889,1,188.44,0,2,1,"021","Others"
16053,49.3465277777778,4,2122.89,2,4,4,"244","At Risk"
16054,54.3493055555556,3,1327.98,2,3,4,"234","At Risk"
16057,155.352777777778,3,1591.73,1,3,4,"134","At Risk"
16058,42.1340277777778,1,62.7,2,2,1,"221","Others"
16059,3.39236111111111,7,1718.66,4,5,4,"454","Champions"
16060,36.3270833333333,3,541.95,2,3,3,"233","At Risk"
16061,67.1888888888889,1,89.65,2,2,1,"221","Others"
16062,15.0381944444444,4,1709.83,4,4,4,"444","Champions"
16064,361.159722222222,1,109.31,0,2,1,"021","Others"
16065,1.29027777777778,8,1992.13,4,5,4,"454","Champions"
16067,198.311111111111,3,3269.11,0,3,5,"035","At Risk"
16068,229.339583333333,1,115.73,0,2,1,"021","Others"
16069,53.3951388888889,1,457.7,2,2,2,"222","Others"
16071,163.263888888889,3,750.56,1,3,3,"133","At Risk"
16072,64.1340277777778,3,3595.77,2,3,5,"235","At Risk"
16074,26.2791666666667,1,252.5,3,2,2,"322","Others"
16075,138.354166666667,2,736.93,1,3,3,"133","At Risk"
16077,261.388194444444,1,2300.4,0,2,5,"025","Others"
16078,305.272222222222,1,283.79,0,2,2,"022","Others"
16080,21.4881944444444,2,385.4,3,3,2,"332","Loyal Customers"
16081,2.36458333333333,4,1637.14,4,4,4,"444","Champions"
16082,306.197916666667,1,106.75,0,2,1,"021","Others"
16083,18.2958333333333,2,1033.8,3,3,4,"334","Loyal Customers"
16085,16.2361111111111,7,1359.52,3,5,4,"354","Loyal Customers"
16086,3.26111111111111,6,1743.6,4,5,4,"454","Champions"
16087,25.1368055555556,5,1739.92,3,4,4,"344","Loyal Customers"
16088,211.40625,2,1437.43,0,3,4,"034","At Risk"
16089,22.2569444444444,2,263.49,3,3,2,"332","Loyal Customers"
16090,260.288888888889,1,180.56,0,2,1,"021","Others"
16092,140.354861111111,3,770.08,1,3,3,"133","At Risk"
16094,11.1715277777778,7,2617.33,4,5,5,"455","Champions"
16095,92.1298611111111,1,447.05,1,2,2,"122","Others"
16096,52.2069444444444,3,1264.35,2,3,4,"234","At Risk"
16098,9.42777777777778,8,2435.67,4,5,5,"455","Champions"
16099,53.2173611111111,4,841.3,2,4,3,"243","At Risk"
16100,98.3486111111111,1,582.64,1,2,3,"123","Others"
16101,70.3861111111111,3,1938.46,2,3,4,"234","At Risk"
16103,25.1368055555556,16,4762.07,3,5,5,"355","Loyal Customers"
16104,54.39375,8,2476.25,2,5,5,"255","At Risk"
16105,74.3493055555556,4,2049.23,1,4,4,"144","At Risk"
16108,70.2020833333333,3,1393.42,2,3,4,"234","At Risk"
16109,334.391666666667,1,327.6,0,2,2,"022","Others"
16110,158.289583333333,1,460.64,1,2,2,"122","Others"
16111,64.0069444444444,1,549.33,2,2,3,"223","Others"
16115,33.3569444444444,4,892.92,3,4,3,"343","Loyal Customers"
16117,38.3326388888889,2,422.19,2,3,2,"232","At Risk"
16118,288.43125,1,4376.25,0,2,5,"025","Others"
16119,30.2645833333333,6,1297.45,3,5,4,"354","Loyal Customers"
16120,58.19375,2,1658.37,2,3,4,"234","At Risk"
16121,26.3472222222222,3,595.38,3,3,3,"333","Loyal Customers"
16122,2.34722222222222,3,316.92,4,3,2,"432","Loyal Customers"
16124,54.2951388888889,3,1523.49,2,3,4,"234","At Risk"
16125,3.17569444444444,14,4292.35,4,5,5,"455","Champions"
16126,15.2638888888889,11,8356.83,3,5,5,"355","Loyal Customers"
16127,362.320833333333,1,145.06,0,2,1,"021","Others"
16128,16.1909722222222,6,1920.83,3,5,4,"354","Loyal Customers"
16129,43.2305555555556,3,1396.05,2,3,4,"234","At Risk"
16130,58.1993055555556,4,987.48,2,4,4,"244","At Risk"
16131,11.2784722222222,6,6450.88,4,5,5,"455","Champions"
16132,180.258333333333,2,664.2,0,3,3,"033","At Risk"
16133,12.3284722222222,23,8403.22,4,5,5,"455","Champions"
16134,59.3868055555556,3,1527.25,2,3,4,"234","At Risk"
16135,219.434722222222,1,301.9,0,2,2,"022","Others"
16136,299.3,1,237.42,0,2,1,"021","Others"
16137,316.20625,1,422.7,0,2,2,"022","Others"
16138,14.325,3,910.35,4,3,3,"433","Loyal Customers"
16139,358.359027777778,2,475.74,0,3,2,"032","At Risk"
16140,7.22291666666667,2,832.42,4,3,3,"433","Loyal Customers"
16141,53.2423611111111,1,335.54,2,2,2,"222","Others"
16143,5.19652777777778,7,2485.89,4,5,5,"455","Champions"
16145,24.16875,8,3005.95,3,5,5,"355","Loyal Customers"
16146,84.3854166666667,1,212.25,1,2,1,"121","Others"
16147,36.2118055555556,4,2023.91,2,4,4,"244","At Risk"
16148,72.4090277777778,1,310.3,1,2,2,"122","Others"
16149,65.1715277777778,1,141.7,2,2,1,"221","Others"
16150,8.06527777777778,6,2342.57,4,5,5,"455","Champions"
16153,56.4388888888889,6,3309.26,2,5,5,"255","At Risk"
16155,17.3319444444444,5,796.9,3,4,3,"343","Loyal Customers"
16156,18.4194444444444,11,3096.14,3,5,5,"355","Loyal Customers"
16158,158.254166666667,9,628.32,1,5,3,"153","At Risk"
16159,106.264583333333,3,884.59,1,3,3,"133","At Risk"
16161,4.41527777777778,25,7210.59,4,5,5,"455","Champions"
16163,1.14791666666667,5,1992.98,4,4,4,"444","Champions"
16165,141.238888888889,1,79.9,1,2,1,"121","Others"
16166,64.1784722222222,2,435.83,2,3,2,"232","At Risk"
16167,50.1861111111111,5,1386.12,2,4,4,"244","At Risk"
16168,5.34930555555556,40,6848.87,4,5,5,"455","Champions"
16170,31.4083333333333,14,4983.95,3,5,5,"355","Loyal Customers"
16172,109.255555555556,3,744.34,1,3,3,"133","At Risk"
16174,127.311111111111,4,1237.2,1,4,4,"144","At Risk"
16175,107.335416666667,3,798.85,1,3,3,"133","At Risk"
16176,57.2548611111111,4,2052.69,2,4,4,"244","At Risk"
16177,72.4090277777778,7,1915.36,1,5,4,"154","At Risk"
16178,37.21875,1,414.7,2,2,2,"222","Others"
16180,114.154861111111,5,5995.69,1,4,5,"145","At Risk"
16182,74.4305555555556,5,3354,1,4,5,"145","At Risk"
16183,30.3673611111111,3,739.1,3,3,3,"333","Loyal Customers"
16185,200.372916666667,1,115.31,0,2,1,"021","Others"
16186,8.22291666666667,15,5019.17,4,5,5,"455","Champions"
16188,44.3409722222222,1,105.8,2,2,1,"221","Others"
16190,30.4291666666667,7,2508.47,3,5,5,"355","Loyal Customers"
16191,11.3444444444444,11,10497.3,4,5,5,"455","Champions"
16192,371.314583333333,1,351.3,0,2,2,"022","Others"
16193,46.4,1,315.98,2,2,2,"222","Others"
16194,11.2729166666667,1,308.6,4,2,2,"422","Potential Loyalists"
16195,359.244444444444,1,323.25,0,2,2,"022","Others"
16196,124.347916666667,1,93.3,1,2,1,"121","Others"
16197,105.295138888889,9,2016.71,1,5,4,"154","At Risk"
16198,73.2513888888889,1,629.36,1,2,3,"123","Others"
16199,28.2958333333333,7,942.75,3,5,3,"353","Loyal Customers"
16200,18.3361111111111,10,4539.23,3,5,5,"355","Loyal Customers"
16201,51.3340277777778,1,248.65,2,2,1,"221","Others"
16202,53.24375,8,2136.72,2,5,4,"254","At Risk"
16203,8.18194444444444,3,521.64,4,3,3,"433","Loyal Customers"
16204,16.2069444444444,2,534.53,3,3,3,"333","Loyal Customers"
16205,32.3222222222222,3,1062.48,3,3,4,"334","Loyal Customers"
16206,23.4131944444444,9,2052.81,3,5,4,"354","Loyal Customers"
16208,30.2861111111111,8,2776.19,3,5,5,"355","Loyal Customers"
16209,18.2236111111111,4,1884.16,3,4,4,"344","Loyal Customers"
16210,4.37152777777778,19,17403.21,4,5,5,"455","Champions"
16211,57.2784722222222,2,543.57,2,3,3,"233","At Risk"
16212,254.322916666667,2,603.37,0,3,3,"033","At Risk"
16214,71.2527777777778,1,975.5,1,2,3,"123","Others"
16218,9.35555555555556,7,1355.29,4,5,4,"454","Champions"
16219,136.345138888889,1,40.8,1,2,1,"121","Others"
16221,3.28333333333333,7,1325.8,4,5,4,"454","Champions"
16222,357.229166666667,1,498.5,0,2,2,"022","Others"
16223,10.3409722222222,2,1087.05,4,3,4,"434","Loyal Customers"
16224,23.2826388888889,1,321.24,3,2,2,"322","Others"
16225,38.1819444444444,10,1762.99,2,5,4,"254","At Risk"
16226,14.2673611111111,2,417.05,4,3,2,"432","Loyal Customers"
16227,130.239583333333,2,713,1,3,3,"133","At Risk"
16228,21.2368055555556,3,885.71,3,3,3,"333","Loyal Customers"
16229,17.3333333333333,4,1857.26,3,4,4,"344","Loyal Customers"
16231,15.2090277777778,4,1074.47,4,4,4,"444","Champions"
16232,56.1673611111111,3,1722.09,2,3,4,"234","At Risk"
16233,2.29861111111111,7,1429.03,4,5,4,"454","Champions"
16234,112.227777777778,3,333.18,1,3,2,"132","At Risk"
16235,11.44375,4,1186.4,4,4,4,"444","Champions"
16237,73.1243055555556,1,136.65,1,2,1,"121","Others"
16238,58.3090277777778,1,63.66,2,2,1,"221","Others"
16239,18.1486111111111,4,1078,3,4,4,"344","Loyal Customers"
16241,5.37291666666667,4,1680.2,4,4,4,"444","Champions"
16242,17.1388888888889,7,3824.79,3,5,5,"355","Loyal Customers"
16244,8.34722222222222,1,1056.63,4,2,4,"424","Potential Loyalists"
16246,95.33125,2,821.35,1,3,3,"133","At Risk"
16250,9.41805555555556,2,401.94,4,3,2,"432","Loyal Customers"
16251,148.2125,1,128.31,1,2,1,"121","Others"
16252,18.3361111111111,1,295.09,3,2,2,"322","Others"
16253,56.2152777777778,5,3588.34,2,4,5,"245","At Risk"
16254,14.2770833333333,3,967.44,4,3,3,"433","Loyal Customers"
16255,1.23333333333333,8,2284.34,4,5,5,"455","Champions"
16256,129.460416666667,2,876.94,1,3,3,"133","At Risk"
16258,23.3423611111111,10,6739.01,3,5,5,"355","Loyal Customers"
16259,46.2319444444444,3,340.94,2,3,2,"232","At Risk"
16261,22.0270833333333,2,312.62,3,3,2,"332","Loyal Customers"
16262,14.2770833333333,1,755.15,4,2,3,"423","Potential Loyalists"
16263,59.2145833333333,1,348.16,2,2,2,"222","Others"
16264,74.2090277777778,2,823.53,1,3,3,"133","At Risk"
16265,22.4131944444444,3,1488.17,3,3,4,"334","Loyal Customers"
16266,59.1118055555556,7,896.06,2,5,3,"253","At Risk"
16267,227.24375,1,186.66,0,2,1,"021","Others"
16269,73.3409722222222,1,717.57,1,2,3,"123","Others"
16271,93.2090277777778,5,1993.18,1,4,4,"144","At Risk"
16273,284.275694444444,2,318.34,0,3,2,"032","At Risk"
16274,9.18472222222222,1,351.75,4,2,2,"422","Potential Loyalists"
16275,110.35625,2,1591.24,1,3,4,"134","At Risk"
16276,115.264583333333,2,1818.79,1,3,4,"134","At Risk"
16277,369.356944444444,1,188.69,0,2,1,"021","Others"
16278,116.265972222222,2,551.46,1,3,3,"133","At Risk"
16279,21.3423611111111,6,4195.5,3,5,5,"355","Loyal Customers"
16280,361.175,1,238.05,0,2,1,"021","Others"
16281,59.4583333333333,2,1361.96,2,3,4,"234","At Risk"
16282,123.398611111111,2,1139.28,1,3,4,"134","At Risk"
16283,54.1555555555556,3,2779.51,2,3,5,"235","At Risk"
16284,29.2736111111111,1,205.8,3,2,1,"321","Others"
16285,282.165277777778,1,176.9,0,2,1,"021","Others"
16286,113.217361111111,2,328.95,1,3,2,"132","At Risk"
16287,12.2208333333333,4,864.48,4,4,3,"443","Loyal Customers"
16288,106.219444444444,1,129.85,1,2,1,"121","Others"
16289,98.2493055555556,1,136.31,1,2,1,"121","Others"
16290,100.339583333333,4,1957.7,1,4,4,"144","At Risk"
16291,318.149305555556,1,117.72,0,2,1,"021","Others"
16292,16.2777777777778,4,951.51,3,4,3,"343","Loyal Customers"
16293,3.20763888888889,6,2408.96,4,5,5,"455","Champions"
16294,112.333333333333,1,126.05,1,2,1,"121","Others"
16296,262.284722222222,4,1313.67,0,4,4,"044","At Risk"
16298,33.2284722222222,4,487.5,3,4,2,"342","Loyal Customers"
16299,113.09375,1,193.65,1,2,1,"121","Others"
16300,66.2826388888889,3,1367.32,2,3,4,"234","At Risk"
16301,372.403472222222,1,107.33,0,2,1,"021","Others"
16303,28.2055555555556,4,2567.64,3,4,5,"345","Loyal Customers"
16304,330.479861111111,1,381.66,0,2,2,"022","Others"
16306,3.19652777777778,2,560.55,4,3,3,"433","Loyal Customers"
16307,65.2291666666667,3,1194.92,2,3,4,"234","At Risk"
16308,42.3277777777778,3,2560,2,3,5,"235","At Risk"
16310,50.2180555555556,2,460.08,2,3,2,"232","At Risk"
16312,68.2402777777778,1,171.15,2,2,1,"221","Others"
16314,25.3298611111111,3,1491.4,3,3,4,"334","Loyal Customers"
16315,172.255555555556,1,176.34,1,2,1,"121","Others"
16316,16.4763888888889,5,2806,3,4,5,"345","Loyal Customers"
16317,186.234027777778,2,850.86,0,3,3,"033","At Risk"
16320,89.2569444444444,4,4590.53,1,4,5,"145","At Risk"
16321,262.166666666667,2,230.9,0,3,1,"031","At Risk"
16323,213.425694444444,1,146.16,0,2,1,"021","Others"
16325,60.43125,9,3003.26,2,5,5,"255","At Risk"
16326,19.3736111111111,10,1682.03,3,5,4,"354","Loyal Customers"
16327,5.30416666666667,11,6874.97,4,5,5,"455","Champions"
16328,199.249305555556,1,310.83,0,2,2,"022","Others"
16329,63.3034722222222,4,1664.92,2,4,4,"244","At Risk"
16330,60.2097222222222,4,373.47,2,4,2,"242","At Risk"
16331,68.2597222222222,6,2037.7,2,5,4,"254","At Risk"
16332,67.2833333333333,4,417.21,2,4,2,"242","At Risk"
16334,128.140972222222,1,263.73,1,2,2,"122","Others"
16335,187.351388888889,7,2753.52,0,5,5,"055","At Risk"
16336,56.3118055555556,4,3517.69,2,4,5,"245","At Risk"
16340,75.2986111111111,2,961.93,1,3,3,"133","At Risk"
16341,73.0875,3,1878.92,1,3,4,"134","At Risk"
16343,43.2402777777778,1,285.54,2,2,2,"222","Others"
16344,145.354166666667,3,741.32,1,3,3,"133","At Risk"
16345,119.116666666667,1,613.33,1,2,3,"123","Others"
16346,21.1708333333333,1,224.51,3,2,1,"321","Others"
16347,24.2402777777778,9,2595.51,3,5,5,"355","Loyal Customers"
16348,66.2527777777778,1,328.77,2,2,2,"222","Others"
16350,10.3125,5,1137.42,4,4,4,"444","Champions"
16351,47.3611111111111,12,3176.13,2,5,5,"255","At Risk"
16353,5.32777777777778,16,3323.75,4,5,5,"455","Champions"
16354,15.3215277777778,3,723.66,3,4,3,"343","Loyal Customers"
16355,11.2361111111111,1,416.35,4,2,2,"422","Potential Loyalists"
16356,12.1916666666667,3,204.1,4,4,1,"441","Loyal Customers"
16357,17.0479166666667,1,209.49,3,2,1,"321","Others"
16358,30.3506944444444,1,892.15,3,2,3,"323","Others"
16359,12.3,7,946.83,4,5,3,"453","Loyal Customers"
16362,73.4423611111111,1,212.17,1,2,1,"121","Others"
16365,3.1125,7,1766.78,4,5,4,"454","Champions"
16366,218.272916666667,3,1220.83,0,4,4,"044","At Risk"
16367,19.2763888888889,1,549.81,3,2,3,"323","Others"
16368,71.3548611111111,1,141.53,1,2,1,"121","Others"
16369,72.2597222222222,4,1111.15,1,4,4,"144","At Risk"
16371,84.3277777777778,1,157.2,1,2,1,"121","Others"
16372,45.2965277777778,3,934.58,2,4,3,"243","At Risk"
16373,18.1743055555556,2,309.49,3,3,2,"332","Loyal Customers"
16374,38.2736111111111,3,1256.67,2,4,4,"244","At Risk"
16375,106.233333333333,2,104,1,3,1,"131","At Risk"
16377,253.392361111111,1,632.28,0,2,3,"023","Others"
16381,31.4201388888889,2,247.85,3,3,1,"331","Loyal Customers"
16382,44.1513888888889,2,353.1,2,3,2,"232","At Risk"
16383,32.2173611111111,5,2252.93,3,4,5,"345","Loyal Customers"
16384,65.3,2,774.45,2,3,3,"233","At Risk"
16385,2.29513888888889,3,473.69,4,4,2,"442","Loyal Customers"
16386,23.3625,1,765.59,3,2,3,"323","Others"
16387,31.4576388888889,4,788.1,3,4,3,"343","Loyal Customers"
16388,289.403472222222,1,186.05,0,2,1,"021","Others"
16390,172.409722222222,3,467.5,1,4,2,"142","At Risk"
16391,36.3152777777778,4,1052.26,2,4,4,"244","At Risk"
16392,49.3479166666667,2,538.81,2,3,3,"233","At Risk"
16393,5.28541666666667,11,2441.61,4,5,5,"455","Champions"
16395,29.3215277777778,9,2036.35,3,5,4,"354","Loyal Customers"
16396,112.238888888889,1,137.8,1,2,1,"121","Others"
16397,264.184027777778,1,123.13,0,2,1,"021","Others"
16399,25.2069444444444,1,222.2,3,2,1,"321","Others"
16400,31.2430555555556,8,2755.92,3,5,5,"355","Loyal Customers"
16401,15.4868055555556,11,2750.83,3,5,5,"355","Loyal Customers"
16402,5.26319444444444,1,205.65,4,2,1,"421","Potential Loyalists"
16406,86.3388888888889,2,374.01,1,3,2,"132","At Risk"
16407,25.1284722222222,4,681.97,3,4,3,"343","Loyal Customers"
16408,227.245138888889,1,231.93,0,2,1,"021","Others"
16409,16.275,7,3629.76,3,5,5,"355","Loyal Customers"
16410,370.215277777778,1,130.32,0,2,1,"021","Others"
16411,5.27430555555556,3,673.24,4,4,3,"443","Loyal Customers"
16412,29.3395833333333,4,457.2,3,4,2,"342","Loyal Customers"
16413,11.3,1,259.83,4,2,2,"422","Potential Loyalists"
16414,67.3208333333333,3,424.96,2,4,2,"242","At Risk"
16415,219.340277777778,2,496.49,0,3,2,"032","At Risk"
16416,26.2756944444444,6,1906.48,3,5,4,"354","Loyal Customers"
16417,128.453472222222,1,35.7,1,2,1,"121","Others"
16418,44.2958333333333,2,397.62,2,3,2,"232","At Risk"
16419,213.321527777778,2,504.99,0,3,3,"033","At Risk"
16420,32.1986111111111,1,75,3,2,1,"321","Others"
16421,12.2708333333333,3,526.27,4,4,3,"443","Loyal Customers"
16422,5.18472222222222,59,28904.67,4,5,5,"455","Champions"
16424,18.3590277777778,1,309.5,3,2,2,"322","Others"
16428,49.31875,3,638.49,2,4,3,"243","At Risk"
16430,17.2138888888889,6,817.09,3,5,3,"353","Loyal Customers"
16433,44.3159722222222,1,200.26,2,2,1,"221","Others"
16434,82.2673611111111,5,1161.89,1,4,4,"144","At Risk"
16435,148.06875,3,1003.07,1,4,4,"144","At Risk"
16436,304.279166666667,3,319.14,0,4,2,"042","At Risk"
16437,17.1263888888889,2,301.25,3,3,2,"332","Loyal Customers"
16439,358.235416666667,1,310.7,0,2,2,"022","Others"
16440,129.353472222222,1,216.3,1,2,1,"121","Others"
16441,53.2944444444444,3,637.93,2,4,3,"243","At Risk"
16442,240.268055555556,2,282.68,0,3,2,"032","At Risk"
16443,156.336111111111,1,162.24,1,2,1,"121","Others"
16444,26.4027777777778,13,2971.21,3,5,5,"355","Loyal Customers"
16445,22.35,3,352.65,3,4,2,"342","Loyal Customers"
16447,226.277777777778,2,471.19,0,3,2,"032","At Risk"
16448,107.127083333333,1,178.13,1,2,1,"121","Others"
16450,220.2625,2,1193.81,0,3,4,"034","At Risk"
16451,197.086805555556,2,746.18,0,3,3,"033","At Risk"
16452,266.306944444444,2,332.17,0,3,2,"032","At Risk"
16453,166.302083333333,2,251.71,1,3,2,"132","At Risk"
16454,242.422916666667,2,24.05,0,3,1,"031","At Risk"
16455,7.13611111111111,6,2535.69,4,5,5,"455","Champions"
16456,9.24305555555556,9,4630.16,4,5,5,"455","Champions"
16458,11.3048611111111,12,2208.15,4,5,5,"455","Champions"
16459,365.304861111111,1,71.79,0,2,1,"021","Others"
16461,226.338194444444,2,1402.91,0,3,4,"034","At Risk"
16465,56.4402777777778,2,746.24,2,3,3,"233","At Risk"
16466,19.3548611111111,8,2171.13,3,5,5,"355","Loyal Customers"
16467,144.341666666667,7,2869.16,1,5,5,"155","At Risk"
16468,106.142361111111,2,712.62,1,3,3,"133","At Risk"
16469,150.280555555556,1,178.48,1,2,1,"121","Others"
16470,32.3145833333333,7,1664.08,3,5,4,"354","Loyal Customers"
16471,29.1763888888889,3,966.03,3,4,3,"343","Loyal Customers"
16472,70.2534722222222,2,789.6,2,3,3,"233","At Risk"
16473,10.1472222222222,1,154.72,4,2,1,"421","Potential Loyalists"
16476,67.3972222222222,1,350.35,2,2,2,"222","Others"
16477,7.30069444444444,5,1825.56,4,4,4,"444","Champions"
16481,318.286111111111,1,453.38,0,2,2,"022","Others"
16485,68.1881944444444,4,1923.54,2,4,4,"244","At Risk"
16486,173.322916666667,1,134.36,1,2,1,"121","Others"
16487,213.265972222222,2,209.4,0,3,1,"031","At Risk"
16489,16.2229166666667,2,303.7,3,3,2,"332","Loyal Customers"
16490,72.1465277777778,1,205.41,1,2,1,"121","Others"
16491,49.1798611111111,1,801.66,2,2,3,"223","Others"
16492,176.486805555556,1,385.56,0,2,2,"022","Others"
16493,80.3083333333333,3,780.46,1,4,3,"143","At Risk"
16496,67.3104166666667,3,731.25,2,4,3,"243","At Risk"
16497,49.3756944444444,17,3729.59,2,5,5,"255","At Risk"
16499,10.3208333333333,6,2212.89,4,5,5,"455","Champions"
16500,10.4270833333333,3,443.05,4,4,2,"442","Loyal Customers"
16501,19.24375,1,1191.23,3,2,4,"324","Others"
16502,256.261805555556,2,258.55,0,3,2,"032","At Risk"
